"dataID" "beetles" "precipitation" "altitude" "temperature" "minTemp" "region" "plot" "year" "technician" "spatialCoordinate"
"979" 979 0 0.170753609389067 0.979591836734694 5.74836617539998 -22.1520424310686 10 49 19 3 29.3877551020408
"980" 980 0 0.659396967152134 0.979591836734694 3.93065994670044 -20.744400600581 10 49 20 5 29.3877551020408
"981" 981 1 0.807319219456986 1 4.85376457311213 -8.1065707471934 10 50 1 5 30
"982" 982 3 0.163384499261156 1 7.69960389775224 -12.1825900061306 10 50 2 4 30
"983" 983 0 0.562986994627863 1 6.94795665773563 -17.8255507986807 10 50 3 4 30
"984" 984 0 0.412214461248368 1 4.81282119848765 -17.3362785924544 10 50 4 1 30
"985" 985 0 0.902525570942089 1 6.78874988760799 -12.0419658568997 10 50 5 2 30
"986" 986 0 0.455087962327525 1 4.4262893483974 -16.4358269933315 10 50 6 2 30
"987" 987 5 0.139089935924858 1 8.84937371429987 -13.2712579378138 10 50 7 1 30
"988" 988 2 0.798090466298163 1 6.92938353214413 -10.9031723385259 10 50 8 1 30
"989" 989 0 0.652757127070799 1 6.52111017284915 -18.5208367867607 10 50 9 1 30
"990" 990 250 0.477963302284479 1 7.84714793483727 -10.2145234506665 10 50 10 5 30
"991" 991 0 0.489614740246907 1 7.22975620813668 -17.5629158130791 10 50 11 5 30
"992" 992 0 0.91844050004147 1 7.28784632356837 -13.9180762295964 10 50 12 2 30
"993" 993 0 0.104550529969856 1 4.12793777696788 -14.3634094281952 10 50 13 2 30
"994" 994 0 0.391365415183827 1 5.04309940966778 -13.0817605034298 10 50 14 2 30
"995" 995 6 0.17471737228334 1 5.66845733998343 -11.5945080415165 10 50 15 5 30
"996" 996 75 0.216759763890877 1 7.86734095588326 -8.80493737835687 10 50 16 1 30
"997" 997 0 0.422036694828421 1 5.73921383637935 -13.8160623377956 10 50 17 3 30
"998" 998 0 0.984907931415364 1 3.95447075925767 -12.323891568832 10 50 18 5 30
"999" 999 0 0.556566108483821 1 3.77309905365109 -13.450047629054 10 50 19 5 30
"1000" 1000 168 0.179121345514432 1 8.15232345904224 -10.9807458981677 10 50 20 4 30
